-1, -0.00959279
-0.99, 0.0137559
-0.98, 0.0336833
-0.97, 0.0504586
-0.96, 0.0643395
-0.95, 0.0755724
-0.94, 0.0843928
-0.93, 0.0910256
-0.92, 0.0956851
-0.91, 0.0985754
-0.9, 0.0998909
-0.89, 0.0998161
-0.88, 0.0985261
-0.87, 0.096187
-0.86, 0.0929557
-0.85, 0.0889806
-0.84, 0.0844016
-0.83, 0.0793503
-0.82, 0.0739504
-0.81, 0.0683179
-0.8, 0.062561
-0.79, 0.0567809
-0.78, 0.0510715
-0.77, 0.0455199
-0.76, 0.0402066
-0.75, 0.0352057
-0.74, 0.0305848
-0.73, 0.0264058
-0.72, 0.0227245
-0.71, 0.0195914
-0.7, 0.0170514
-0.69, 0.0151441
-0.68, 0.0139042
-0.67, 0.0133616
-0.66, 0.0135414
-0.65, 0.0144644
-0.64, 0.0161471
-0.63, 0.0186018
-0.62, 0.021837
-0.61, 0.0258573
-0.6, 0.030664
-0.59, 0.0362546
-0.58, 0.0426238
-0.57, 0.0497629
-0.56, 0.0576605
-0.55, 0.0663023
-0.54, 0.0756714
-0.53, 0.0857486
-0.52, 0.0965122
-0.51, 0.107939
-0.5, 0.120002
-0.49, 0.132675
-0.48, 0.145928
-0.47, 0.15973
-0.46, 0.174049
-0.45, 0.188851
-0.44, 0.204101
-0.43, 0.219764
-0.42, 0.235802
-0.41, 0.252177
-0.4, 0.268852
-0.39, 0.285787
-0.38, 0.302943
-0.37, 0.32028
-0.36, 0.337757
-0.35, 0.355335
-0.34, 0.372972
-0.33, 0.390629
-0.32, 0.408266
-0.31, 0.425841
-0.3, 0.443316
-0.29, 0.460652
-0.28, 0.477808
-0.27, 0.494748
-0.26, 0.511433
-0.25, 0.527827
-0.24, 0.543893
-0.23, 0.559596
-0.22, 0.574902
-0.21, 0.589777
-0.2, 0.604189
-0.19, 0.618107
-0.18, 0.631501
-0.17, 0.644341
-0.16, 0.656601
-0.15, 0.668254
-0.14, 0.679275
-0.13, 0.68964
-0.12, 0.699328
-0.11, 0.708318
-0.1, 0.716592
-0.09, 0.72413
-0.08, 0.730919
-0.07, 0.736942
-0.06, 0.742189
-0.05, 0.746647
-0.04, 0.750307
-0.03, 0.753162
-0.02, 0.755205
-0.01, 0.756433
7.5287e-16, 0.756843
0.01, 0.756433
0.02, 0.755205
0.03, 0.753162
0.04, 0.750307
0.05, 0.746647
0.06, 0.742189
0.07, 0.736942
0.08, 0.730919
0.09, 0.72413
0.1, 0.716592
0.11, 0.708318
0.12, 0.699328
0.13, 0.68964
0.14, 0.679275
0.15, 0.668254
0.16, 0.656601
0.17, 0.644341
0.18, 0.631501
0.19, 0.618107
0.2, 0.604189
0.21, 0.589777
0.22, 0.574902
0.23, 0.559596
0.24, 0.543893
0.25, 0.527827
0.26, 0.511433
0.27, 0.494748
0.28, 0.477808
0.29, 0.460652
0.3, 0.443316
0.31, 0.425841
0.32, 0.408266
0.33, 0.390629
0.34, 0.372972
0.35, 0.355335
0.36, 0.337757
0.37, 0.32028
0.38, 0.302943
0.39, 0.285787
0.4, 0.268852
0.41, 0.252177
0.42, 0.235802
0.43, 0.219764
0.44, 0.204101
0.45, 0.188851
0.46, 0.174049
0.47, 0.15973
0.48, 0.145928
0.49, 0.132675
0.5, 0.120002
0.51, 0.107939
0.52, 0.0965122
0.53, 0.0857486
0.54, 0.0756714
0.55, 0.0663023
0.56, 0.0576605
0.57, 0.0497629
0.58, 0.0426238
0.59, 0.0362546
0.6, 0.030664
0.61, 0.0258573
0.62, 0.021837
0.63, 0.0186018
0.64, 0.0161471
0.65, 0.0144644
0.66, 0.0135414
0.67, 0.0133616
0.68, 0.0139042
0.69, 0.0151441
0.7, 0.0170514
0.71, 0.0195914
0.72, 0.0227245
0.73, 0.0264058
0.74, 0.0305848
0.75, 0.0352057
0.76, 0.0402066
0.77, 0.0455199
0.78, 0.0510715
0.79, 0.0567809
0.8, 0.062561
0.81, 0.0683179
0.82, 0.0739504
0.83, 0.0793503
0.84, 0.0844016
0.85, 0.0889806
0.86, 0.0929557
0.87, 0.096187
0.88, 0.0985261
0.89, 0.0998161
0.9, 0.0998909
0.91, 0.0985754
0.92, 0.0956851
0.93, 0.0910256
0.94, 0.0843928
0.95, 0.0755724
0.96, 0.0643395
0.97, 0.0504586
0.98, 0.0336833
0.99, 0.0137559
