0, 0.982896
0.005, 0.989343
0.01, 0.99578
0.015, 1.00221
0.02, 1.00863
0.025, 1.01504
0.03, 1.02144
0.035, 1.02783
0.04, 1.03422
0.045, 1.0406
0.05, 1.04698
0.055, 1.05335
0.06, 1.05971
0.065, 1.06607
0.07, 1.07243
0.075, 1.07878
0.08, 1.08513
0.085, 1.09147
0.09, 1.09781
0.095, 1.10416
0.1, 1.1105
0.105, 1.11684
0.11, 1.12318
0.115, 1.12952
0.12, 1.13586
0.125, 1.1422
0.13, 1.14854
0.135, 1.15488
0.14, 1.16123
0.145, 1.16758
0.15, 1.17394
0.155, 1.1803
0.16, 1.18666
0.165, 1.19303
0.17, 1.1994
0.175, 1.20578
0.18, 1.21216
0.185, 1.21856
0.19, 1.22495
0.195, 1.23136
0.2, 1.23778
0.205, 1.2442
0.21, 1.25064
0.215, 1.25708
0.22, 1.26354
0.225, 1.27
0.23, 1.27648
0.235, 1.28296
0.24, 1.28946
0.245, 1.29598
0.25, 1.3025
0.255, 1.30904
0.26, 1.3156
0.265, 1.32216
0.27, 1.32875
0.275, 1.33535
0.28, 1.34196
0.285, 1.34859
0.29, 1.35524
0.295, 1.36191
0.3, 1.36859
0.305, 1.37529
0.31, 1.38201
0.315, 1.38875
0.32, 1.39551
0.325, 1.40229
0.33, 1.4091
0.335, 1.41592
0.34, 1.42276
0.345, 1.42963
0.35, 1.43652
0.355, 1.44343
0.36, 1.45037
0.365, 1.45733
0.37, 1.46432
0.375, 1.47133
0.38, 1.47837
0.385, 1.48543
0.39, 1.49252
0.395, 1.49964
0.4, 1.50678
0.405, 1.51395
0.41, 1.52115
0.415, 1.52838
0.42, 1.53564
0.425, 1.54293
0.43, 1.55025
0.435, 1.5576
0.44, 1.56498
0.445, 1.5724
0.45, 1.57984
0.455, 1.58732
0.46, 1.59484
0.465, 1.60238
0.47, 1.60996
0.475, 1.61758
0.48, 1.62523
0.485, 1.63292
0.49, 1.64064
0.495, 1.6484
0.5, 1.6562
0.505, 1.66403
0.51, 1.67191
0.515, 1.67982
0.52, 1.68777
0.525, 1.69576
0.53, 1.70379
0.535, 1.71186
0.54, 1.71997
0.545, 1.72812
0.55, 1.73632
0.555, 1.74456
0.56, 1.75284
0.565, 1.76116
0.57, 1.76953
0.575, 1.77795
0.58, 1.7864
0.585, 1.79491
0.59, 1.80346
0.595, 1.81205
0.6, 1.82069
0.605, 1.82938
0.61, 1.83812
0.615, 1.84691
0.62, 1.85574
0.625, 1.86462
0.63, 1.87356
0.635, 1.88254
0.64, 1.89158
0.645, 1.90066
0.65, 1.9098
0.655, 1.91899
0.66, 1.92823
0.665, 1.93752
0.67, 1.94687
0.675, 1.95628
0.68, 1.96573
0.685, 1.97525
0.69, 1.98481
0.695, 1.99444
0.7, 2.00412
0.705, 2.01385
0.71, 2.02365
0.715, 2.0335
0.72, 2.04341
0.725, 2.05338
0.73, 2.06341
0.735, 2.0735
0.74, 2.08365
0.745, 2.09386
0.75, 2.10413
0.755, 2.11446
0.76, 2.12486
0.765, 2.13531
0.77, 2.14584
0.775, 2.15642
0.78, 2.16707
0.785, 2.17778
0.79, 2.18856
0.795, 2.19941
0.8, 2.21032
0.805, 2.22129
0.81, 2.23234
0.815, 2.24345
0.82, 2.25463
0.825, 2.26588
0.83, 2.27719
0.835, 2.28858
0.84, 2.30004
0.845, 2.31156
0.85, 2.32316
0.855, 2.33483
0.86, 2.34657
0.865, 2.35838
0.87, 2.37027
0.875, 2.38223
0.88, 2.39426
0.885, 2.40637
0.89, 2.41855
0.895, 2.43081
0.9, 2.44314
0.905, 2.45555
0.91, 2.46804
0.915, 2.4806
0.92, 2.49324
0.925, 2.50596
0.93, 2.51876
0.935, 2.53163
0.94, 2.54459
0.945, 2.55763
0.95, 2.57074
0.955, 2.58394
0.96, 2.59722
0.965, 2.61058
0.97, 2.62402
0.975, 2.63755
0.98, 2.65116
0.985, 2.66485
0.99, 2.67863
0.995, 2.69249
