0, 0.982916
0.005, 0.989358
0.01, 0.99579
0.015, 1.00221
0.02, 1.00863
0.025, 1.01503
0.03, 1.02143
0.035, 1.02782
0.04, 1.03421
0.045, 1.04058
0.05, 1.04696
0.055, 1.05332
0.06, 1.05968
0.065, 1.06604
0.07, 1.07239
0.075, 1.07874
0.08, 1.08509
0.085, 1.09143
0.09, 1.09777
0.095, 1.10411
0.1, 1.11045
0.105, 1.11679
0.11, 1.12313
0.115, 1.12947
0.12, 1.1358
0.125, 1.14214
0.13, 1.14849
0.135, 1.15483
0.14, 1.16118
0.145, 1.16753
0.15, 1.17388
0.155, 1.18024
0.16, 1.1866
0.165, 1.19297
0.17, 1.19934
0.175, 1.20572
0.18, 1.21211
0.185, 1.2185
0.19, 1.2249
0.195, 1.23131
0.2, 1.23773
0.205, 1.24415
0.21, 1.25059
0.215, 1.25703
0.22, 1.26349
0.225, 1.26995
0.23, 1.27643
0.235, 1.28292
0.24, 1.28942
0.245, 1.29594
0.25, 1.30246
0.255, 1.309
0.26, 1.31556
0.265, 1.32213
0.27, 1.32871
0.275, 1.33532
0.28, 1.34193
0.285, 1.34857
0.29, 1.35522
0.295, 1.36189
0.3, 1.36857
0.305, 1.37528
0.31, 1.382
0.315, 1.38874
0.32, 1.39551
0.325, 1.40229
0.33, 1.40909
0.335, 1.41592
0.34, 1.42277
0.345, 1.42964
0.35, 1.43653
0.355, 1.44345
0.36, 1.45039
0.365, 1.45735
0.37, 1.46434
0.375, 1.47135
0.38, 1.47839
0.385, 1.48546
0.39, 1.49255
0.395, 1.49967
0.4, 1.50682
0.405, 1.51399
0.41, 1.5212
0.415, 1.52843
0.42, 1.53569
0.425, 1.54299
0.43, 1.55031
0.435, 1.55766
0.44, 1.56505
0.445, 1.57246
0.45, 1.57991
0.455, 1.5874
0.46, 1.59491
0.465, 1.60246
0.47, 1.61005
0.475, 1.61766
0.48, 1.62532
0.485, 1.63301
0.49, 1.64073
0.495, 1.6485
0.5, 1.6563
0.505, 1.66413
0.51, 1.67201
0.515, 1.67992
0.52, 1.68788
0.525, 1.69587
0.53, 1.7039
0.535, 1.71198
0.54, 1.72009
0.545, 1.72825
0.55, 1.73645
0.555, 1.74469
0.56, 1.75297
0.565, 1.7613
0.57, 1.76967
0.575, 1.77808
0.58, 1.78654
0.585, 1.79505
0.59, 1.8036
0.595, 1.8122
0.6, 1.82084
0.605, 1.82953
0.61, 1.83827
0.615, 1.84706
0.62, 1.85589
0.625, 1.86478
0.63, 1.87371
0.635, 1.8827
0.64, 1.89173
0.645, 1.90082
0.65, 1.90996
0.655, 1.91915
0.66, 1.92839
0.665, 1.93768
0.67, 1.94703
0.675, 1.95644
0.68, 1.96589
0.685, 1.97541
0.69, 1.98497
0.695, 1.9946
0.7, 2.00428
0.705, 2.01401
0.71, 2.02381
0.715, 2.03366
0.72, 2.04357
0.725, 2.05354
0.73, 2.06356
0.735, 2.07365
0.74, 2.0838
0.745, 2.09401
0.75, 2.10428
0.755, 2.11461
0.76, 2.125
0.765, 2.13546
0.77, 2.14597
0.775, 2.15656
0.78, 2.1672
0.785, 2.17791
0.79, 2.18869
0.795, 2.19953
0.8, 2.21044
0.805, 2.22141
0.81, 2.23245
0.815, 2.24356
0.82, 2.25473
0.825, 2.26598
0.83, 2.27729
0.835, 2.28867
0.84, 2.30012
0.845, 2.31164
0.85, 2.32324
0.855, 2.3349
0.86, 2.34664
0.865, 2.35844
0.87, 2.37032
0.875, 2.38228
0.88, 2.3943
0.885, 2.4064
0.89, 2.41858
0.895, 2.43083
0.9, 2.44315
0.905, 2.45556
0.91, 2.46803
0.915, 2.48059
0.92, 2.49322
0.925, 2.50593
0.93, 2.51872
0.935, 2.53159
0.94, 2.54454
0.945, 2.55756
0.95, 2.57067
0.955, 2.58386
0.96, 2.59713
0.965, 2.61048
0.97, 2.62391
0.975, 2.63742
0.98, 2.65102
0.985, 2.66471
0.99, 2.67847
0.995, 2.69232
