-1, 0.0443913
-0.99, 0.0333124
-0.98, 0.0370593
-0.97, 0.0434012
-0.96, 0.0474347
-0.95, 0.0482
-0.94, 0.0465492
-0.93, 0.0438866
-0.92, 0.0414961
-0.91, 0.0402482
-0.9, 0.0405362
-0.89, 0.0423394
-0.88, 0.0453425
-0.87, 0.0490681
-0.86, 0.0529946
-0.85, 0.0566493
-0.84, 0.0596685
-0.83, 0.06183
-0.82, 0.0630586
-0.81, 0.0634133
-0.8, 0.0630606
-0.79, 0.0622412
-0.78, 0.0612338
-0.77, 0.0603216
-0.76, 0.0597629
-0.75, 0.0597686
-0.74, 0.0604871
-0.73, 0.0619968
-0.72, 0.0643059
-0.71, 0.0673573
-0.7, 0.0710395
-0.69, 0.0751996
-0.68, 0.0796591
-0.67, 0.0842296
-0.66, 0.088728
-0.65, 0.0929904
-0.64, 0.096883
-0.63, 0.10031
-0.62, 0.103221
-0.61, 0.105608
-0.6, 0.107509
-0.59, 0.109004
-0.58, 0.110205
-0.57, 0.111251
-0.56, 0.1123
-0.55, 0.113516
-0.54, 0.115063
-0.53, 0.117094
-0.52, 0.119742
-0.51, 0.123117
-0.5, 0.127298
-0.49, 0.132331
-0.48, 0.138228
-0.47, 0.144967
-0.46, 0.152495
-0.45, 0.160732
-0.44, 0.16958
-0.43, 0.178922
-0.42, 0.188636
-0.41, 0.1986
-0.4, 0.2087
-0.39, 0.218837
-0.38, 0.228935
-0.37, 0.238944
-0.36, 0.248845
-0.35, 0.258654
-0.34, 0.268424
-0.33, 0.278241
-0.32, 0.288227
-0.31, 0.298531
-0.3, 0.30933
-0.29, 0.320819
-0.28, 0.333202
-0.27, 0.346689
-0.26, 0.361484
-0.25, 0.377778
-0.24, 0.395738
-0.23, 0.4155
-0.22, 0.437164
-0.21, 0.46078
-0.2, 0.486352
-0.19, 0.513828
-0.18, 0.543096
-0.17, 0.57399
-0.16, 0.606284
-0.15, 0.639699
-0.14, 0.673904
-0.13, 0.708524
-0.12, 0.743148
-0.11, 0.777335
-0.1, 0.810625
-0.09, 0.842548
-0.08, 0.872636
-0.07, 0.900435
-0.06, 0.925513
-0.05, 0.947471
-0.04, 0.965955
-0.03, 0.98066
-0.02, 0.991344
-0.01, 0.997827
7.5287e-16, 1
0.01, 0.997827
0.02, 0.991344
0.03, 0.98066
0.04, 0.965955
0.05, 0.947471
0.06, 0.925513
0.07, 0.900435
0.08, 0.872636
0.09, 0.842548
0.1, 0.810625
0.11, 0.777335
0.12, 0.743148
0.13, 0.708524
0.14, 0.673904
0.15, 0.639699
0.16, 0.606284
0.17, 0.57399
0.18, 0.543096
0.19, 0.513828
0.2, 0.486352
0.21, 0.46078
0.22, 0.437164
0.23, 0.4155
0.24, 0.395738
0.25, 0.377778
0.26, 0.361484
0.27, 0.346689
0.28, 0.333202
0.29, 0.320819
0.3, 0.30933
0.31, 0.298531
0.32, 0.288227
0.33, 0.278241
0.34, 0.268424
0.35, 0.258654
0.36, 0.248845
0.37, 0.238944
0.38, 0.228935
0.39, 0.218837
0.4, 0.2087
0.41, 0.1986
0.42, 0.188636
0.43, 0.178922
0.44, 0.16958
0.45, 0.160732
0.46, 0.152495
0.47, 0.144967
0.48, 0.138228
0.49, 0.132331
0.5, 0.127298
0.51, 0.123117
0.52, 0.119742
0.53, 0.117094
0.54, 0.115063
0.55, 0.113516
0.56, 0.1123
0.57, 0.111251
0.58, 0.110205
0.59, 0.109004
0.6, 0.107509
0.61, 0.105608
0.62, 0.103221
0.63, 0.10031
0.64, 0.096883
0.65, 0.0929904
0.66, 0.088728
0.67, 0.0842296
0.68, 0.0796591
0.69, 0.0751996
0.7, 0.0710395
0.71, 0.0673573
0.72, 0.0643059
0.73, 0.0619968
0.74, 0.0604871
0.75, 0.0597686
0.76, 0.0597629
0.77, 0.0603216
0.78, 0.0612338
0.79, 0.0622412
0.8, 0.0630606
0.81, 0.0634133
0.82, 0.0630586
0.83, 0.06183
0.84, 0.0596685
0.85, 0.0566493
0.86, 0.0529946
0.87, 0.0490681
0.88, 0.0453425
0.89, 0.0423394
0.9, 0.0405362
0.91, 0.0402482
0.92, 0.0414961
0.93, 0.0438866
0.94, 0.0465492
0.95, 0.0482
0.96, 0.0474347
0.97, 0.0434012
0.98, 0.0370593
0.99, 0.0333124
