-1, 0.00230021
-0.99, 0.02867
-0.98, 0.0511671
-0.97, 0.0700913
-0.96, 0.0857301
-0.95, 0.0983584
-0.94, 0.108239
-0.93, 0.115622
-0.92, 0.120748
-0.91, 0.123845
-0.9, 0.125129
-0.89, 0.124807
-0.88, 0.123075
-0.87, 0.120119
-0.86, 0.116113
-0.85, 0.111226
-0.84, 0.105613
-0.83, 0.0994224
-0.82, 0.0927928
-0.81, 0.0858545
-0.8, 0.0787295
-0.79, 0.0715316
-0.78, 0.0643667
-0.77, 0.0573332
-0.76, 0.0505221
-0.75, 0.0440171
-0.74, 0.0378953
-0.73, 0.0322268
-0.72, 0.0270754
-0.71, 0.0224986
-0.7, 0.0185481
-0.69, 0.0152694
-0.68, 0.012703
-0.67, 0.0108834
-0.66, 0.00984039
-0.65, 0.00959864
-0.64, 0.0101781
-0.63, 0.0115941
-0.62, 0.0138578
-0.61, 0.0169759
-0.6, 0.0209514
-0.59, 0.0257833
-0.58, 0.0314673
-0.57, 0.0379953
-0.56, 0.0453563
-0.55, 0.0535359
-0.54, 0.0625171
-0.53, 0.07228
-0.52, 0.0828022
-0.51, 0.0940588
-0.5, 0.106023
-0.49, 0.118665
-0.48, 0.131955
-0.47, 0.145859
-0.46, 0.160342
-0.45, 0.17537
-0.44, 0.190904
-0.43, 0.206906
-0.42, 0.223337
-0.41, 0.240155
-0.4, 0.25732
-0.39, 0.27479
-0.38, 0.292521
-0.37, 0.310472
-0.36, 0.328597
-0.35, 0.346855
-0.34, 0.365201
-0.33, 0.383591
-0.32, 0.401982
-0.31, 0.420331
-0.3, 0.438594
-0.29, 0.45673
-0.28, 0.474695
-0.27, 0.492448
-0.26, 0.509949
-0.25, 0.527157
-0.24, 0.544033
-0.23, 0.560538
-0.22, 0.576636
-0.21, 0.59229
-0.2, 0.607465
-0.19, 0.622127
-0.18, 0.636243
-0.17, 0.649783
-0.16, 0.662715
-0.15, 0.675011
-0.14, 0.686644
-0.13, 0.69759
-0.12, 0.707823
-0.11, 0.717321
-0.1, 0.726064
-0.09, 0.734032
-0.08, 0.741209
-0.07, 0.747578
-0.06, 0.753127
-0.05, 0.757842
-0.04, 0.761713
-0.03, 0.764734
-0.02, 0.766895
-0.01, 0.768194
7.5287e-16, 0.768628
0.01, 0.768194
0.02, 0.766895
0.03, 0.764734
0.04, 0.761713
0.05, 0.757842
0.06, 0.753127
0.07, 0.747578
0.08, 0.741209
0.09, 0.734032
0.1, 0.726064
0.11, 0.717321
0.12, 0.707823
0.13, 0.69759
0.14, 0.686644
0.15, 0.675011
0.16, 0.662715
0.17, 0.649783
0.18, 0.636243
0.19, 0.622127
0.2, 0.607465
0.21, 0.59229
0.22, 0.576636
0.23, 0.560538
0.24, 0.544033
0.25, 0.527157
0.26, 0.509949
0.27, 0.492448
0.28, 0.474695
0.29, 0.45673
0.3, 0.438594
0.31, 0.420331
0.32, 0.401982
0.33, 0.383591
0.34, 0.365201
0.35, 0.346855
0.36, 0.328597
0.37, 0.310472
0.38, 0.292521
0.39, 0.27479
0.4, 0.25732
0.41, 0.240155
0.42, 0.223337
0.43, 0.206906
0.44, 0.190904
0.45, 0.17537
0.46, 0.160342
0.47, 0.145859
0.48, 0.131955
0.49, 0.118665
0.5, 0.106023
0.51, 0.0940588
0.52, 0.0828022
0.53, 0.07228
0.54, 0.0625171
0.55, 0.0535359
0.56, 0.0453563
0.57, 0.0379953
0.58, 0.0314673
0.59, 0.0257833
0.6, 0.0209514
0.61, 0.0169759
0.62, 0.0138578
0.63, 0.0115941
0.64, 0.0101781
0.65, 0.00959864
0.66, 0.00984039
0.67, 0.0108834
0.68, 0.012703
0.69, 0.0152694
0.7, 0.0185481
0.71, 0.0224986
0.72, 0.0270754
0.73, 0.0322268
0.74, 0.0378953
0.75, 0.0440171
0.76, 0.0505221
0.77, 0.0573332
0.78, 0.0643667
0.79, 0.0715316
0.8, 0.0787295
0.81, 0.0858545
0.82, 0.0927928
0.83, 0.0994224
0.84, 0.105613
0.85, 0.111226
0.86, 0.116113
0.87, 0.120119
0.88, 0.123075
0.89, 0.124807
0.9, 0.125129
0.91, 0.123845
0.92, 0.120748
0.93, 0.115622
0.94, 0.108239
0.95, 0.0983584
0.96, 0.0857301
0.97, 0.0700913
0.98, 0.0511671
0.99, 0.02867
