#1d,0.0,1.0
0,0,0,0.02,1,0.04,1,0.06,1,0.08,1,0.1,1,0.12,1,0.14,1,0.16,1,0.18,1,0.2,1,0.22,1,0.24,1,0.26,1,0.28,1,0.3,1,0.32,1,0.34,1,0.36,1,0.38,1,0.4,1,0.42,1,0.44,1,0.46,1,0.48,1,0.5,1,0.52,1,0.54,1,0.56,1,0.58,1,0.6,1,0.62,1,0.64,1,0.66,1,0.68,1,0.7,1,0.72,1,0.74,1,0.76,1,0.78,1,0.8,1,0.82,1,0.84,1,0.86,1,0.88,1,0.9,1,0.92,1,0.94,1,0.96,1,0.98,1,1,0
0.05,0,0,0.02,0.159592,0.04,0.646857,0.06,0.851608,0.08,0.937645,0.1,0.973798,0.12,0.98899,0.14,0.995374,0.16,0.998056,0.18,0.999183,0.2,0.999657,0.22,0.999856,0.24,0.999939,0.26,0.999975,0.28,0.999989,0.3,0.999996,0.32,0.999998,0.34,0.999999,0.36,1,0.38,1,0.4,1,0.42,1,0.44,1,0.46,1,0.48,1,0.5,1,0.52,1,0.54,1,0.56,1,0.58,1,0.6,1,0.62,1,0.64,1,0.66,0.999999,0.68,0.999998,0.7,0.999996,0.72,0.999989,0.74,0.999975,0.76,0.999939,0.78,0.999856,0.8,0.999657,0.82,0.999183,0.84,0.998056,0.86,0.995374,0.88,0.98899,0.9,0.973798,0.92,0.937645,0.94,0.851608,0.96,0.646857,0.98,0.159592,1,0
0.1,0,0,0.02,0.31381,0.04,0.42332,0.06,0.636515,0.08,0.796349,0.1,0.893031,0.12,0.946062,0.14,0.973557,0.16,0.987301,0.18,0.993997,0.2,0.997197,0.22,0.998704,0.24,0.999406,0.26,0.99973,0.28,0.999878,0.3,0.999945,0.32,0.999975,0.34,0.999989,0.36,0.999995,0.38,0.999998,0.4,0.999999,0.42,0.999999,0.44,1,0.46,1,0.48,1,0.5,1,0.52,1,0.54,1,0.56,1,0.58,0.999999,0.6,0.999999,0.62,0.999998,0.64,0.999995,0.66,0.999989,0.68,0.999975,0.7,0.999945,0.72,0.999878,0.74,0.99973,0.76,0.999406,0.78,0.998704,0.8,0.997197,0.82,0.993997,0.84,0.987301,0.86,0.973557,0.88,0.946062,0.9,0.893031,0.92,0.796349,0.94,0.636515,0.96,0.42332,0.98,0.31381,1,0
0.15,0,0,0.02,0.165368,0.04,0.416283,0.06,0.557884,0.08,0.68994,0.1,0.80002,0.12,0.879343,0.14,0.930825,0.16,0.961873,0.18,0.979628,0.2,0.989382,0.22,0.994578,0.24,0.997278,0.26,0.998652,0.28,0.999341,0.3,0.999681,0.32,0.999847,0.34,0.999927,0.36,0.999966,0.38,0.999984,0.4,0.999993,0.42,0.999996,0.44,0.999998,0.46,0.999999,0.48,0.999999,0.5,0.999999,0.52,0.999999,0.54,0.999999,0.56,0.999998,0.58,0.999996,0.6,0.999993,0.62,0.999984,0.64,0.999966,0.66,0.999927,0.68,0.999847,0.7,0.999681,0.72,0.999341,0.74,0.998652,0.76,0.997278,0.78,0.994578,0.8,0.989382,0.82,0.979628,0.84,0.961873,0.86,0.930825,0.88,0.879343,0.9,0.80002,0.92,0.68994,0.94,0.557884,0.96,0.416283,0.98,0.165368,1,0
0.2,0,0,0.02,0.194631,0.04,0.327125,0.06,0.497607,0.08,0.629411,0.1,0.734769,0.12,0.818684,0.14,0.881913,0.16,0.926447,0.18,0.955932,0.2,0.974462,0.22,0.985613,0.24,0.99209,0.26,0.99574,0.28,0.997747,0.3,0.998827,0.32,0.999398,0.34,0.999694,0.36,0.999847,0.38,0.999924,0.4,0.999962,0.42,0.999982,0.44,0.999991,0.46,0.999995,0.48,0.999997,0.5,0.999998,0.52,0.999997,0.54,0.999995,0.56,0.999991,0.58,0.999982,0.6,0.999962,0.62,0.999924,0.64,0.999847,0.66,0.999694,0.68,0.999398,0.7,0.998827,0.72,0.997747,0.74,0.99574,0.76,0.99209,0.78,0.985613,0.8,0.974462,0.82,0.955932,0.84,0.926447,0.86,0.881913,0.88,0.818684,0.9,0.734769,0.92,0.629411,0.94,0.497607,0.96,0.327125,0.98,0.194631,1,0
0.25,0,0,0.02,0.147519,0.04,0.319487,0.06,0.447356,0.08,0.573701,0.1,0.681924,0.12,0.769313,0.14,0.837892,0.16,0.889949,0.18,0.927857,0.2,0.954259,0.22,0.971878,0.24,0.983184,0.26,0.990192,0.28,0.994405,0.3,0.99687,0.32,0.99828,0.34,0.99907,0.36,0.999504,0.38,0.999739,0.4,0.999864,0.42,0.99993,0.44,0.999964,0.46,0.999981,0.48,0.999988,0.5,0.999991,0.52,0.999988,0.54,0.999981,0.56,0.999964,0.58,0.99993,0.6,0.999864,0.62,0.999739,0.64,0.999504,0.66,0.99907,0.68,0.99828,0.7,0.99687,0.72,0.994405,0.74,0.990192,0.76,0.983184,0.78,0.971878,0.8,0.954259,0.82,0.927857,0.84,0.889949,0.86,0.837892,0.88,0.769313,0.9,0.681924,0.92,0.573701,0.94,0.447356,0.96,0.319487,0.98,0.147519,1,0
0.3,0,0,0.02,0.150266,0.04,0.278281,0.06,0.41743,0.08,0.534162,0.1,0.637385,0.12,0.725811,0.14,0.798245,0.16,0.855484,0.18,0.8993,0.2,0.931775,0.22,0.955047,0.24,0.971166,0.26,0.981968,0.28,0.988987,0.3,0.993418,0.32,0.996144,0.34,0.997782,0.36,0.998745,0.38,0.999301,0.4,0.999615,0.42,0.99979,0.44,0.999886,0.46,0.999936,0.48,0.99996,0.5,0.999967,0.52,0.99996,0.54,0.999936,0.56,0.999886,0.58,0.99979,0.6,0.999615,0.62,0.999301,0.64,0.998745,0.66,0.997782,0.68,0.996144,0.7,0.993418,0.72,0.988987,0.74,0.981968,0.76,0.971166,0.78,0.955047,0.8,0.931775,0.82,0.8993,0.84,0.855484,0.86,0.798245,0.88,0.725811,0.9,0.637385,0.92,0.534162,0.94,0.41743,0.96,0.278281,0.98,0.150266,1,0
0.35,0,0,0.02,0.130655,0.04,0.267872,0.06,0.385628,0.08,0.50036,0.1,0.60156,0.12,0.688898,0.14,0.762696,0.16,0.823252,0.18,0.871443,0.2,0.908691,0.22,0.936674,0.24,0.957112,0.26,0.971625,0.28,0.981646,0.3,0.988382,0.32,0.992795,0.34,0.995617,0.36,0.99738,0.38,0.99846,0.4,0.999107,0.42,0.999488,0.44,0.999707,0.46,0.999827,0.48,0.999887,0.5,0.999905,0.52,0.999887,0.54,0.999827,0.56,0.999707,0.58,0.999488,0.6,0.999107,0.62,0.99846,0.64,0.99738,0.66,0.995617,0.68,0.992795,0.7,0.988382,0.72,0.981646,0.74,0.971625,0.76,0.957112,0.78,0.936674,0.8,0.908691,0.82,0.871443,0.84,0.823252,0.86,0.762696,0.88,0.688898,0.9,0.60156,0.92,0.50036,0.94,0.385628,0.96,0.267872,0.98,0.130655,1,0
0.4,0,0,0.02,0.127393,0.04,0.245616,0.06,0.365494,0.08,0.472288,0.1,0.570156,0.12,0.656764,0.14,0.731203,0.16,0.793691,0.18,0.844895,0.2,0.885804,0.22,0.917667,0.24,0.941869,0.26,0.959803,0.28,0.972771,0.3,0.981923,0.32,0.988232,0.34,0.992482,0.36,0.995282,0.38,0.997088,0.4,0.998229,0.42,0.998934,0.44,0.999358,0.46,0.999602,0.48,0.999727,0.5,0.999765,0.52,0.999727,0.54,0.999602,0.56,0.999358,0.58,0.998934,0.6,0.998229,0.62,0.997088,0.64,0.995282,0.66,0.992482,0.68,0.988232,0.7,0.981923,0.72,0.972771,0.74,0.959803,0.76,0.941869,0.78,0.917667,0.8,0.885804,0.82,0.844895,0.84,0.793691,0.86,0.731203,0.88,0.656764,0.9,0.570156,0.92,0.472288,0.94,0.365494,0.96,0.245616,0.98,0.127393,1,0
0.45,0,0,0.02,0.117253,0.04,0.235565,0.06,0.344181,0.08,0.44883,0.1,0.543638,0.12,0.628493,0.14,0.7029,0.16,0.766614,0.18,0.819952,0.2,0.863631,0.22,0.898616,0.24,0.926022,0.26,0.94702,0.28,0.962757,0.3,0.974297,0.32,0.982581,0.34,0.988402,0.36,0.992409,0.38,0.99511,0.4,0.996894,0.42,0.998046,0.44,0.998768,0.46,0.999198,0.48,0.999424,0.5,0.999494,0.52,0.999424,0.54,0.999198,0.56,0.998768,0.58,0.998046,0.6,0.996894,0.62,0.99511,0.64,0.992409,0.66,0.988402,0.68,0.982581,0.7,0.974297,0.72,0.962757,0.74,0.94702,0.76,0.926022,0.78,0.898616,0.8,0.863631,0.82,0.819952,0.84,0.766614,0.86,0.7029,0.88,0.628493,0.9,0.543638,0.92,0.44883,0.94,0.344181,0.96,0.235565,0.98,0.117253,1,0
