#1d,0.0,1.0
0,0,0,0.0390625,0,0.078125,0,0.117188,0,0.15625,0,0.195313,0,0.234375,0,0.273438,1,0.3125,1,0.351563,1,0.390625,1,0.429688,1,0.46875,1,0.507813,1,0.546875,1,0.585938,1,0.625,1,0.664063,1,0.703125,1,0.742188,1,0.78125,1,0.820313,1,0.859375,1,0.898438,1,0.9375,1,0.976563,1,1.01563,1,1.05469,1,1.09375,1,1.13281,1,1.17188,1,1.21094,1,1.25,1,1.28906,0,1.32813,0,1.36719,0,1.40625,0,1.44531,0,1.48438,0,1.52344,0,1.5625,0,1.60156,0,1.64063,0,1.67969,0,1.71875,0,1.75781,0,1.79688,0,1.83594,0,1.875,0,1.91406,0,1.95313,0,1.99219,0,2.03125,0,2.07031,0,2.10938,0,2.14844,0,2.1875,0,2.22656,0,2.26563,0,2.30469,0,2.34375,0,2.38281,0,2.42188,0,2.46094,0,2.5,0,2.53906,0,2.57813,0,2.61719,0,2.65625,0,2.69531,0,2.73438,0,2.77344,0,2.8125,0,2.85156,0,2.89063,0,2.92969,0,2.96875,0,3.00781,0,3.04688,0,3.08594,0,3.125,0,3.16406,0,3.20313,0,3.24219,0,3.28125,0,3.32031,0,3.35938,0,3.39844,0,3.4375,0,3.47656,0,3.51563,0,3.55469,0,3.59375,0,3.63281,0,3.67188,0,3.71094,0,3.75,0,3.78906,0,3.82813,0,3.86719,0,3.90625,0,3.94531,0,3.98438,0,4.02344,0,4.0625,0,4.10156,0,4.14063,0,4.17969,0,4.21875,0,4.25781,0,4.29688,0,4.33594,0,4.375,0,4.41406,0,4.45313,0,4.49219,0,4.53125,0,4.57031,0,4.60938,0,4.64844,0,4.6875,0,4.72656,0,4.76563,0,4.80469,0,4.84375,0,4.88281,0,4.92188,0,4.96094,0,5,0
0.00520833,0,0,0.0390625,0,0.078125,0,0.117188,0,0.15625,0,0.195313,0,0.234375,0,0.273438,0.9,0.3125,1,0.351563,1,0.390625,1,0.429688,1,0.46875,1,0.507813,1,0.546875,1,0.585938,1,0.625,1,0.664063,1,0.703125,1,0.742188,1,0.78125,1,0.820313,1,0.859375,1,0.898438,1,0.9375,1,0.976563,1,1.01563,1,1.05469,1,1.09375,1,1.13281,1,1.17188,1,1.21094,1,1.25,1,1.28906,0.1,1.32813,0,1.36719,0,1.40625,0,1.44531,0,1.48438,0,1.52344,0,1.5625,0,1.60156,0,1.64063,0,1.67969,0,1.71875,0,1.75781,0,1.79688,0,1.83594,0,1.875,0,1.91406,0,1.95313,0,1.99219,0,2.03125,0,2.07031,0,2.10938,0,2.14844,0,2.1875,0,2.22656,0,2.26563,0,2.30469,0,2.34375,0,2.38281,0,2.42188,0,2.46094,0,2.5,0,2.53906,0,2.57813,0,2.61719,0,2.65625,0,2.69531,0,2.73438,0,2.77344,0,2.8125,0,2.85156,0,2.89063,0,2.92969,0,2.96875,0,3.00781,0,3.04688,0,3.08594,0,3.125,0,3.16406,0,3.20313,0,3.24219,0,3.28125,0,3.32031,0,3.35938,0,3.39844,0,3.4375,0,3.47656,0,3.51563,0,3.55469,0,3.59375,0,3.63281,0,3.67188,0,3.71094,0,3.75,0,3.78906,0,3.82813,0,3.86719,0,3.90625,0,3.94531,0,3.98438,0,4.02344,0,4.0625,0,4.10156,0,4.14063,0,4.17969,0,4.21875,0,4.25781,0,4.29688,0,4.33594,0,4.375,0,4.41406,0,4.45313,0,4.49219,0,4.53125,0,4.57031,0,4.60938,0,4.64844,0,4.6875,0,4.72656,0,4.76563,0,4.80469,0,4.84375,0,4.88281,0,4.92188,0,4.96094,0,5,0
0.0104167,0,0,0.0390625,0,0.078125,0,0.117188,0,0.15625,0,0.195313,0,0.234375,0,0.273438,0.81,0.3125,0.99,0.351563,1,0.390625,1,0.429688,1,0.46875,1,0.507813,1,0.546875,1,0.585938,1,0.625,1,0.664063,1,0.703125,1,0.742188,1,0.78125,1,0.820313,1,0.859375,1,0.898438,1,0.9375,1,0.976563,1,1.01563,1,1.05469,1,1.09375,1,1.13281,1,1.17188,1,1.21094,1,1.25,1,1.28906,0.19,1.32813,0.01,1.36719,0,1.40625,0,1.44531,0,1.48438,0,1.52344,0,1.5625,0,1.60156,0,1.64063,0,1.67969,0,1.71875,0,1.75781,0,1.79688,0,1.83594,0,1.875,0,1.91406,0,1.95313,0,1.99219,0,2.03125,0,2.07031,0,2.10938,0,2.14844,0,2.1875,0,2.22656,0,2.26563,0,2.30469,0,2.34375,0,2.38281,0,2.42188,0,2.46094,0,2.5,0,2.53906,0,2.57813,0,2.61719,0,2.65625,0,2.69531,0,2.73438,0,2.77344,0,2.8125,0,2.85156,0,2.89063,0,2.92969,0,2.96875,0,3.00781,0,3.04688,0,3.08594,0,3.125,0,3.16406,0,3.20313,0,3.24219,0,3.28125,0,3.32031,0,3.35938,0,3.39844,0,3.4375,0,3.47656,0,3.51563,0,3.55469,0,3.59375,0,3.63281,0,3.67188,0,3.71094,0,3.75,0,3.78906,0,3.82813,0,3.86719,0,3.90625,0,3.94531,0,3.98438,0,4.02344,0,4.0625,0,4.10156,0,4.14063,0,4.17969,0,4.21875,0,4.25781,0,4.29688,0,4.33594,0,4.375,0,4.41406,0,4.45313,0,4.49219,0,4.53125,0,4.57031,0,4.60938,0,4.64844,0,4.6875,0,4.72656,0,4.76563,0,4.80469,0,4.84375,0,4.88281,0,4.92188,0,4.96094,0,5,0
0.015625,0,0,0.0390625,0,0.078125,0,0.117188,0,0.15625,0,0.195313,0,0.234375,0,0.273438,0.729,0.3125,0.972,0.351563,0.999,0.390625,1,0.429688,1,0.46875,1,0.507813,1,0.546875,1,0.585938,1,0.625,1,0.664063,1,0.703125,1,0.742188,1,0.78125,1,0.820313,1,0.859375,1,0.898438,1,0.9375,1,0.976563,1,1.01563,1,1.05469,1,1.09375,1,1.13281,1,1.17188,1,1.21094,1,1.25,1,1.28906,0.271,1.32813,0.028,1.36719,0.001,1.40625,0,1.44531,0,1.48438,0,1.52344,0,1.5625,0,1.60156,0,1.64063,0,1.67969,0,1.71875,0,1.75781,0,1.79688,0,1.83594,0,1.875,0,1.91406,0,1.95313,0,1.99219,0,2.03125,0,2.07031,0,2.10938,0,2.14844,0,2.1875,0,2.22656,0,2.26563,0,2.30469,0,2.34375,0,2.38281,0,2.42188,0,2.46094,0,2.5,0,2.53906,0,2.57813,0,2.61719,0,2.65625,0,2.69531,0,2.73438,0,2.77344,0,2.8125,0,2.85156,0,2.89063,0,2.92969,0,2.96875,0,3.00781,0,3.04688,0,3.08594,0,3.125,0,3.16406,0,3.20313,0,3.24219,0,3.28125,0,3.32031,0,3.35938,0,3.39844,0,3.4375,0,3.47656,0,3.51563,0,3.55469,0,3.59375,0,3.63281,0,3.67188,0,3.71094,0,3.75,0,3.78906,0,3.82813,0,3.86719,0,3.90625,0,3.94531,0,3.98438,0,4.02344,0,4.0625,0,4.10156,0,4.14063,0,4.17969,0,4.21875,0,4.25781,0,4.29688,0,4.33594,0,4.375,0,4.41406,0,4.45313,0,4.49219,0,4.53125,0,4.57031,0,4.60938,0,4.64844,0,4.6875,0,4.72656,0,4.76563,0,4.80469,0,4.84375,0,4.88281,0,4.92188,0,4.96094,0,5,0
0.0208333,0,0,0.0390625,0,0.078125,0,0.117188,0,0.15625,0,0.195313,0,0.234375,0,0.273438,0.6561,0.3125,0.9477,0.351563,0.9963,0.390625,0.9999,0.429688,1,0.46875,1,0.507813,1,0.546875,1,0.585938,1,0.625,1,0.664063,1,0.703125,1,0.742188,1,0.78125,1,0.820313,1,0.859375,1,0.898438,1,0.9375,1,0.976563,1,1.01563,1,1.05469,1,1.09375,1,1.13281,1,1.17188,1,1.21094,1,1.25,1,1.28906,0.3439,1.32813,0.0523,1.36719,0.0037,1.40625,0.0001,1.44531,0,1.48438,0,1.52344,0,1.5625,0,1.60156,0,1.64063,0,1.67969,0,1.71875,0,1.75781,0,1.79688,0,1.83594,0,1.875,0,1.91406,0,1.95313,0,1.99219,0,2.03125,0,2.07031,0,2.10938,0,2.14844,0,2.1875,0,2.22656,0,2.26563,0,2.30469,0,2.34375,0,2.38281,0,2.42188,0,2.46094,0,2.5,0,2.53906,0,2.57813,0,2.61719,0,2.65625,0,2.69531,0,2.73438,0,2.77344,0,2.8125,0,2.85156,0,2.89063,0,2.92969,0,2.96875,0,3.00781,0,3.04688,0,3.08594,0,3.125,0,3.16406,0,3.20313,0,3.24219,0,3.28125,0,3.32031,0,3.35938,0,3.39844,0,3.4375,0,3.47656,0,3.51563,0,3.55469,0,3.59375,0,3.63281,0,3.67188,0,3.71094,0,3.75,0,3.78906,0,3.82813,0,3.86719,0,3.90625,0,3.94531,0,3.98438,0,4.02344,0,4.0625,0,4.10156,0,4.14063,0,4.17969,0,4.21875,0,4.25781,0,4.29688,0,4.33594,0,4.375,0,4.41406,0,4.45313,0,4.49219,0,4.53125,0,4.57031,0,4.60938,0,4.64844,0,4.6875,0,4.72656,0,4.76563,0,4.80469,0,4.84375,0,4.88281,0,4.92188,0,4.96094,0,5,0
0.0260417,0,0,0.0390625,0,0.078125,0,0.117188,0,0.15625,0,0.195313,0,0.234375,0,0.273438,0.59049,0.3125,0.91854,0.351563,0.99144,0.390625,0.99954,0.429688,0.99999,0.46875,1,0.507813,1,0.546875,1,0.585938,1,0.625,1,0.664063,1,0.703125,1,0.742188,1,0.78125,1,0.820313,1,0.859375,1,0.898438,1,0.9375,1,0.976563,1,1.01563,1,1.05469,1,1.09375,1,1.13281,1,1.17188,1,1.21094,1,1.25,1,1.28906,0.40951,1.32813,0.08146,1.36719,0.00856,1.40625,0.00046,1.44531,1e-05,1.48438,0,1.52344,0,1.5625,0,1.60156,0,1.64063,0,1.67969,0,1.71875,0,1.75781,0,1.79688,0,1.83594,0,1.875,0,1.91406,0,1.95313,0,1.99219,0,2.03125,0,2.07031,0,2.10938,0,2.14844,0,2.1875,0,2.22656,0,2.26563,0,2.30469,0,2.34375,0,2.38281,0,2.42188,0,2.46094,0,2.5,0,2.53906,0,2.57813,0,2.61719,0,2.65625,0,2.69531,0,2.73438,0,2.77344,0,2.8125,0,2.85156,0,2.89063,0,2.92969,0,2.96875,0,3.00781,0,3.04688,0,3.08594,0,3.125,0,3.16406,0,3.20313,0,3.24219,0,3.28125,0,3.32031,0,3.35938,0,3.39844,0,3.4375,0,3.47656,0,3.51563,0,3.55469,0,3.59375,0,3.63281,0,3.67188,0,3.71094,0,3.75,0,3.78906,0,3.82813,0,3.86719,0,3.90625,0,3.94531,0,3.98438,0,4.02344,0,4.0625,0,4.10156,0,4.14063,0,4.17969,0,4.21875,0,4.25781,0,4.29688,0,4.33594,0,4.375,0,4.41406,0,4.45313,0,4.49219,0,4.53125,0,4.57031,0,4.60938,0,4.64844,0,4.6875,0,4.72656,0,4.76563,0,4.80469,0,4.84375,0,4.88281,0,4.92188,0,4.96094,0,5,0
0.03125,0,0,0.0390625,0,0.078125,0,0.117188,0,0.15625,0,0.195313,0,0.234375,0,0.273438,0.531441,0.3125,0.885735,0.351563,0.98415,0.390625,0.99873,0.429688,0.999945,0.46875,0.999999,0.507813,1,0.546875,1,0.585938,1,0.625,1,0.664063,1,0.703125,1,0.742188,1,0.78125,1,0.820313,1,0.859375,1,0.898438,1,0.9375,1,0.976563,1,1.01563,1,1.05469,1,1.09375,1,1.13281,1,1.17188,1,1.21094,1,1.25,1,1.28906,0.468559,1.32813,0.114265,1.36719,0.01585,1.40625,0.00127,1.44531,5.5e-05,1.48438,1e-06,1.52344,0,1.5625,0,1.60156,0,1.64063,0,1.67969,0,1.71875,0,1.75781,0,1.79688,0,1.83594,0,1.875,0,1.91406,0,1.95313,0,1.99219,0,2.03125,0,2.07031,0,2.10938,0,2.14844,0,2.1875,0,2.22656,0,2.26563,0,2.30469,0,2.34375,0,2.38281,0,2.42188,0,2.46094,0,2.5,0,2.53906,0,2.57813,0,2.61719,0,2.65625,0,2.69531,0,2.73438,0,2.77344,0,2.8125,0,2.85156,0,2.89063,0,2.92969,0,2.96875,0,3.00781,0,3.04688,0,3.08594,0,3.125,0,3.16406,0,3.20313,0,3.24219,0,3.28125,0,3.32031,0,3.35938,0,3.39844,0,3.4375,0,3.47656,0,3.51563,0,3.55469,0,3.59375,0,3.63281,0,3.67188,0,3.71094,0,3.75,0,3.78906,0,3.82813,0,3.86719,0,3.90625,0,3.94531,0,3.98438,0,4.02344,0,4.0625,0,4.10156,0,4.14063,0,4.17969,0,4.21875,0,4.25781,0,4.29688,0,4.33594,0,4.375,0,4.41406,0,4.45313,0,4.49219,0,4.53125,0,4.57031,0,4.60938,0,4.64844,0,4.6875,0,4.72656,0,4.76563,0,4.80469,0,4.84375,0,4.88281,0,4.92188,0,4.96094,0,5,0
0.0364583,0,0,0.0390625,0,0.078125,0,0.117188,0,0.15625,0,0.195313,0,0.234375,0,0.273438,0.478297,0.3125,0.850306,0.351563,0.974308,0.390625,0.997272,0.429688,0.999824,0.46875,0.999994,0.507813,1,0.546875,1,0.585938,1,0.625,1,0.664063,1,0.703125,1,0.742188,1,0.78125,1,0.820313,1,0.859375,1,0.898438,1,0.9375,1,0.976563,1,1.01563,1,1.05469,1,1.09375,1,1.13281,1,1.17188,1,1.21094,1,1.25,1,1.28906,0.521703,1.32813,0.149694,1.36719,0.0256915,1.40625,0.002728,1.44531,0.0001765,1.48438,6.4e-06,1.52344,1e-07,1.5625,0,1.60156,0,1.64063,0,1.67969,0,1.71875,0,1.75781,0,1.79688,0,1.83594,0,1.875,0,1.91406,0,1.95313,0,1.99219,0,2.03125,0,2.07031,0,2.10938,0,2.14844,0,2.1875,0,2.22656,0,2.26563,0,2.30469,0,2.34375,0,2.38281,0,2.42188,0,2.46094,0,2.5,0,2.53906,0,2.57813,0,2.61719,0,2.65625,0,2.69531,0,2.73438,0,2.77344,0,2.8125,0,2.85156,0,2.89063,0,2.92969,0,2.96875,0,3.00781,0,3.04688,0,3.08594,0,3.125,0,3.16406,0,3.20313,0,3.24219,0,3.28125,0,3.32031,0,3.35938,0,3.39844,0,3.4375,0,3.47656,0,3.51563,0,3.55469,0,3.59375,0,3.63281,0,3.67188,0,3.71094,0,3.75,0,3.78906,0,3.82813,0,3.86719,0,3.90625,0,3.94531,0,3.98438,0,4.02344,0,4.0625,0,4.10156,0,4.14063,0,4.17969,0,4.21875,0,4.25781,0,4.29688,0,4.33594,0,4.375,0,4.41406,0,4.45313,0,4.49219,0,4.53125,0,4.57031,0,4.60938,0,4.64844,0,4.6875,0,4.72656,0,4.76563,0,4.80469,0,4.84375,0,4.88281,0,4.92188,0,4.96094,0,5,0
0.0416667,0,0,0.0390625,0,0.078125,0,0.117188,0,0.15625,0,0.195313,0,0.234375,0,0.273438,0.430467,0.3125,0.813105,0.351563,0.961908,0.390625,0.994976,0.429688,0.999568,0.46875,0.999977,0.507813,0.999999,0.546875,1,0.585938,1,0.625,1,0.664063,1,0.703125,1,0.742188,1,0.78125,1,0.820313,1,0.859375,1,0.898438,1,0.9375,1,0.976563,1,1.01563,1,1.05469,1,1.09375,1,1.13281,1,1.17188,1,1.21094,1,1.25,1,1.28906,0.569533,1.32813,0.186895,1.36719,0.0380918,1.40625,0.00502435,1.44531,0.00043165,1.48438,2.341e-05,1.52344,7.3e-07,1.5625,1e-08,1.60156,0,1.64063,0,1.67969,0,1.71875,0,1.75781,0,1.79688,0,1.83594,0,1.875,0,1.91406,0,1.95313,0,1.99219,0,2.03125,0,2.07031,0,2.10938,0,2.14844,0,2.1875,0,2.22656,0,2.26563,0,2.30469,0,2.34375,0,2.38281,0,2.42188,0,2.46094,0,2.5,0,2.53906,0,2.57813,0,2.61719,0,2.65625,0,2.69531,0,2.73438,0,2.77344,0,2.8125,0,2.85156,0,2.89063,0,2.92969,0,2.96875,0,3.00781,0,3.04688,0,3.08594,0,3.125,0,3.16406,0,3.20313,0,3.24219,0,3.28125,0,3.32031,0,3.35938,0,3.39844,0,3.4375,0,3.47656,0,3.51563,0,3.55469,0,3.59375,0,3.63281,0,3.67188,0,3.71094,0,3.75,0,3.78906,0,3.82813,0,3.86719,0,3.90625,0,3.94531,0,3.98438,0,4.02344,0,4.0625,0,4.10156,0,4.14063,0,4.17969,0,4.21875,0,4.25781,0,4.29688,0,4.33594,0,4.375,0,4.41406,0,4.45313,0,4.49219,0,4.53125,0,4.57031,0,4.60938,0,4.64844,0,4.6875,0,4.72656,0,4.76563,0,4.80469,0,4.84375,0,4.88281,0,4.92188,0,4.96094,0,5,0
0.046875,0,0,0.0390625,0,0.078125,0,0.117188,0,0.15625,0,0.195313,0,0.234375,0,0.273438,0.38742,0.3125,0.774841,0.351563,0.947028,0.390625,0.991669,0.429688,0.999109,0.46875,0.999936,0.507813,0.999997,0.546875,1,0.585938,1,0.625,1,0.664063,1,0.703125,1,0.742188,1,0.78125,1,0.820313,1,0.859375,1,0.898438,1,0.9375,1,0.976563,1,1.01563,1,1.05469,1,1.09375,1,1.13281,1,1.17188,1,1.21094,1,1.25,1,1.28906,0.61258,1.32813,0.225159,1.36719,0.0529721,1.40625,0.00833109,1.44531,0.00089092,1.48438,6.4234e-05,1.52344,2.998e-06,1.5625,8.2e-08,1.60156,1e-09,1.64063,0,1.67969,0,1.71875,0,1.75781,0,1.79688,0,1.83594,0,1.875,0,1.91406,0,1.95313,0,1.99219,0,2.03125,0,2.07031,0,2.10938,0,2.14844,0,2.1875,0,2.22656,0,2.26563,0,2.30469,0,2.34375,0,2.38281,0,2.42188,0,2.46094,0,2.5,0,2.53906,0,2.57813,0,2.61719,0,2.65625,0,2.69531,0,2.73438,0,2.77344,0,2.8125,0,2.85156,0,2.89063,0,2.92969,0,2.96875,0,3.00781,0,3.04688,0,3.08594,0,3.125,0,3.16406,0,3.20313,0,3.24219,0,3.28125,0,3.32031,0,3.35938,0,3.39844,0,3.4375,0,3.47656,0,3.51563,0,3.55469,0,3.59375,0,3.63281,0,3.67188,0,3.71094,0,3.75,0,3.78906,0,3.82813,0,3.86719,0,3.90625,0,3.94531,0,3.98438,0,4.02344,0,4.0625,0,4.10156,0,4.14063,0,4.17969,0,4.21875,0,4.25781,0,4.29688,0,4.33594,0,4.375,0,4.41406,0,4.45313,0,4.49219,0,4.53125,0,4.57031,0,4.60938,0,4.64844,0,4.6875,0,4.72656,0,4.76563,0,4.80469,0,4.84375,0,4.88281,0,4.92188,0,4.96094,0,5,0
