#1d,0.0,1.0
0,0,0,0.02,1,0.04,1,0.06,1,0.08,1,0.1,1,0.12,1,0.14,1,0.16,1,0.18,1,0.2,1,0.22,1,0.24,1,0.26,1,0.28,1,0.3,1,0.32,1,0.34,1,0.36,1,0.38,1,0.4,1,0.42,1,0.44,1,0.46,1,0.48,1,0.5,1,0.52,1,0.54,1,0.56,1,0.58,1,0.6,1,0.62,1,0.64,1,0.66,1,0.68,1,0.7,1,0.72,1,0.74,1,0.76,1,0.78,1,0.8,1,0.82,1,0.84,1,0.86,1,0.88,1,0.9,1,0.92,1,0.94,1,0.96,1,0.98,1,1,0
0.01,0,0,0.02,0.5,0.04,1,0.06,1,0.08,1,0.1,1,0.12,1,0.14,1,0.16,1,0.18,1,0.2,1,0.22,1,0.24,1,0.26,1,0.28,1,0.3,1,0.32,1,0.34,1,0.36,1,0.38,1,0.4,1,0.42,1,0.44,1,0.46,1,0.48,1,0.5,1,0.52,1,0.54,1,0.56,1,0.58,1,0.6,1,0.62,1,0.64,1,0.66,1,0.68,1,0.7,1,0.72,1,0.74,1,0.76,1,0.78,1,0.8,1,0.82,1,0.84,1,0.86,1,0.88,1,0.9,1,0.92,1,0.94,1,0.96,1,0.98,0.5,1,0
0.02,0,0,0.02,0.5,0.04,0.75,0.06,1,0.08,1,0.1,1,0.12,1,0.14,1,0.16,1,0.18,1,0.2,1,0.22,1,0.24,1,0.26,1,0.28,1,0.3,1,0.32,1,0.34,1,0.36,1,0.38,1,0.4,1,0.42,1,0.44,1,0.46,1,0.48,1,0.5,1,0.52,1,0.54,1,0.56,1,0.58,1,0.6,1,0.62,1,0.64,1,0.66,1,0.68,1,0.7,1,0.72,1,0.74,1,0.76,1,0.78,1,0.8,1,0.82,1,0.84,1,0.86,1,0.88,1,0.9,1,0.92,1,0.94,1,0.96,0.75,0.98,0.5,1,0
0.03,0,0,0.02,0.375,0.04,0.75,0.06,0.875,0.08,1,0.1,1,0.12,1,0.14,1,0.16,1,0.18,1,0.2,1,0.22,1,0.24,1,0.26,1,0.28,1,0.3,1,0.32,1,0.34,1,0.36,1,0.38,1,0.4,1,0.42,1,0.44,1,0.46,1,0.48,1,0.5,1,0.52,1,0.54,1,0.56,1,0.58,1,0.6,1,0.62,1,0.64,1,0.66,1,0.68,1,0.7,1,0.72,1,0.74,1,0.76,1,0.78,1,0.8,1,0.82,1,0.84,1,0.86,1,0.88,1,0.9,1,0.92,1,0.94,0.875,0.96,0.75,0.98,0.375,1,0
0.04,0,0,0.02,0.375,0.04,0.625,0.06,0.875,0.08,0.9375,0.1,1,0.12,1,0.14,1,0.16,1,0.18,1,0.2,1,0.22,1,0.24,1,0.26,1,0.28,1,0.3,1,0.32,1,0.34,1,0.36,1,0.38,1,0.4,1,0.42,1,0.44,1,0.46,1,0.48,1,0.5,1,0.52,1,0.54,1,0.56,1,0.58,1,0.6,1,0.62,1,0.64,1,0.66,1,0.68,1,0.7,1,0.72,1,0.74,1,0.76,1,0.78,1,0.8,1,0.82,1,0.84,1,0.86,1,0.88,1,0.9,1,0.92,0.9375,0.94,0.875,0.96,0.625,0.98,0.375,1,0
0.05,0,0,0.02,0.3125,0.04,0.625,0.06,0.78125,0.08,0.9375,0.1,0.96875,0.12,1,0.14,1,0.16,1,0.18,1,0.2,1,0.22,1,0.24,1,0.26,1,0.28,1,0.3,1,0.32,1,0.34,1,0.36,1,0.38,1,0.4,1,0.42,1,0.44,1,0.46,1,0.48,1,0.5,1,0.52,1,0.54,1,0.56,1,0.58,1,0.6,1,0.62,1,0.64,1,0.66,1,0.68,1,0.7,1,0.72,1,0.74,1,0.76,1,0.78,1,0.8,1,0.82,1,0.84,1,0.86,1,0.88,1,0.9,0.96875,0.92,0.9375,0.94,0.78125,0.96,0.625,0.98,0.3125,1,0
0.06,0,0,0.02,0.3125,0.04,0.546875,0.06,0.78125,0.08,0.875,0.1,0.96875,0.12,0.984375,0.14,1,0.16,1,0.18,1,0.2,1,0.22,1,0.24,1,0.26,1,0.28,1,0.3,1,0.32,1,0.34,1,0.36,1,0.38,1,0.4,1,0.42,1,0.44,1,0.46,1,0.48,1,0.5,1,0.52,1,0.54,1,0.56,1,0.58,1,0.6,1,0.62,1,0.64,1,0.66,1,0.68,1,0.7,1,0.72,1,0.74,1,0.76,1,0.78,1,0.8,1,0.82,1,0.84,1,0.86,1,0.88,0.984375,0.9,0.96875,0.92,0.875,0.94,0.78125,0.96,0.546875,0.98,0.3125,1,0
0.07,0,0,0.02,0.273438,0.04,0.546875,0.06,0.710938,0.08,0.875,0.1,0.929688,0.12,0.984375,0.14,0.992188,0.16,1,0.18,1,0.2,1,0.22,1,0.24,1,0.26,1,0.28,1,0.3,1,0.32,1,0.34,1,0.36,1,0.38,1,0.4,1,0.42,1,0.44,1,0.46,1,0.48,1,0.5,1,0.52,1,0.54,1,0.56,1,0.58,1,0.6,1,0.62,1,0.64,1,0.66,1,0.68,1,0.7,1,0.72,1,0.74,1,0.76,1,0.78,1,0.8,1,0.82,1,0.84,1,0.86,0.992188,0.88,0.984375,0.9,0.929688,0.92,0.875,0.94,0.710938,0.96,0.546875,0.98,0.273438,1,0
0.08,0,0,0.02,0.273438,0.04,0.492188,0.06,0.710938,0.08,0.820313,0.1,0.929688,0.12,0.960938,0.14,0.992188,0.16,0.996094,0.18,1,0.2,1,0.22,1,0.24,1,0.26,1,0.28,1,0.3,1,0.32,1,0.34,1,0.36,1,0.38,1,0.4,1,0.42,1,0.44,1,0.46,1,0.48,1,0.5,1,0.52,1,0.54,1,0.56,1,0.58,1,0.6,1,0.62,1,0.64,1,0.66,1,0.68,1,0.7,1,0.72,1,0.74,1,0.76,1,0.78,1,0.8,1,0.82,1,0.84,0.996094,0.86,0.992188,0.88,0.960938,0.9,0.929688,0.92,0.820313,0.94,0.710938,0.96,0.492188,0.98,0.273438,1,0
0.09,0,0,0.02,0.246094,0.04,0.492188,0.06,0.65625,0.08,0.820313,0.1,0.890625,0.12,0.960938,0.14,0.978516,0.16,0.996094,0.18,0.998047,0.2,1,0.22,1,0.24,1,0.26,1,0.28,1,0.3,1,0.32,1,0.34,1,0.36,1,0.38,1,0.4,1,0.42,1,0.44,1,0.46,1,0.48,1,0.5,1,0.52,1,0.54,1,0.56,1,0.58,1,0.6,1,0.62,1,0.64,1,0.66,1,0.68,1,0.7,1,0.72,1,0.74,1,0.76,1,0.78,1,0.8,1,0.82,0.998047,0.84,0.996094,0.86,0.978516,0.88,0.960938,0.9,0.890625,0.92,0.820313,0.94,0.65625,0.96,0.492188,0.98,0.246094,1,0
0.1,0,0,0.02,0.246094,0.04,0.451172,0.06,0.65625,0.08,0.773438,0.1,0.890625,0.12,0.93457,0.14,0.978516,0.16,0.988281,0.18,0.998047,0.2,0.999023,0.22,1,0.24,1,0.26,1,0.28,1,0.3,1,0.32,1,0.34,1,0.36,1,0.38,1,0.4,1,0.42,1,0.44,1,0.46,1,0.48,1,0.5,1,0.52,1,0.54,1,0.56,1,0.58,1,0.6,1,0.62,1,0.64,1,0.66,1,0.68,1,0.7,1,0.72,1,0.74,1,0.76,1,0.78,1,0.8,0.999023,0.82,0.998047,0.84,0.988281,0.86,0.978516,0.88,0.93457,0.9,0.890625,0.92,0.773438,0.94,0.65625,0.96,0.451172,0.98,0.246094,1,0
0.11,0,0,0.02,0.225586,0.04,0.451172,0.06,0.612305,0.08,0.773438,0.1,0.854004,0.12,0.93457,0.14,0.961426,0.16,0.988281,0.18,0.993652,0.2,0.999023,0.22,0.999512,0.24,1,0.26,1,0.28,1,0.3,1,0.32,1,0.34,1,0.36,1,0.38,1,0.4,1,0.42,1,0.44,1,0.46,1,0.48,1,0.5,1,0.52,1,0.54,1,0.56,1,0.58,1,0.6,1,0.62,1,0.64,1,0.66,1,0.68,1,0.7,1,0.72,1,0.74,1,0.76,1,0.78,0.999512,0.8,0.999023,0.82,0.993652,0.84,0.988281,0.86,0.961426,0.88,0.93457,0.9,0.854004,0.92,0.773438,0.94,0.612305,0.96,0.451172,0.98,0.225586,1,0
0.12,0,0,0.02,0.225586,0.04,0.418945,0.06,0.612305,0.08,0.733154,0.1,0.854004,0.12,0.907715,0.14,0.961426,0.16,0.977539,0.18,0.993652,0.2,0.996582,0.22,0.999512,0.24,0.999756,0.26,1,0.28,1,0.3,1,0.32,1,0.34,1,0.36,1,0.38,1,0.4,1,0.42,1,0.44,1,0.46,1,0.48,1,0.5,1,0.52,1,0.54,1,0.56,1,0.58,1,0.6,1,0.62,1,0.64,1,0.66,1,0.68,1,0.7,1,0.72,1,0.74,1,0.76,0.999756,0.78,0.999512,0.8,0.996582,0.82,0.993652,0.84,0.977539,0.86,0.961426,0.88,0.907715,0.9,0.854004,0.92,0.733154,0.94,0.612305,0.96,0.418945,0.98,0.225586,1,0
0.13,0,0,0.02,0.209473,0.04,0.418945,0.06,0.57605,0.08,0.733154,0.1,0.820435,0.12,0.907715,0.14,0.942627,0.16,0.977539,0.18,0.987061,0.2,0.996582,0.22,0.998169,0.24,0.999756,0.26,0.999878,0.28,1,0.3,1,0.32,1,0.34,1,0.36,1,0.38,1,0.4,1,0.42,1,0.44,1,0.46,1,0.48,1,0.5,1,0.52,1,0.54,1,0.56,1,0.58,1,0.6,1,0.62,1,0.64,1,0.66,1,0.68,1,0.7,1,0.72,1,0.74,0.999878,0.76,0.999756,0.78,0.998169,0.8,0.996582,0.82,0.987061,0.84,0.977539,0.86,0.942627,0.88,0.907715,0.9,0.820435,0.92,0.733154,0.94,0.57605,0.96,0.418945,0.98,0.209473,1,0
0.14,0,0,0.02,0.209473,0.04,0.392761,0.06,0.57605,0.08,0.698242,0.1,0.820435,0.12,0.881531,0.14,0.942627,0.16,0.964844,0.18,0.987061,0.2,0.992615,0.22,0.998169,0.24,0.999023,0.26,0.999878,0.28,0.999939,0.3,1,0.32,1,0.34,1,0.36,1,0.38,1,0.4,1,0.42,1,0.44,1,0.46,1,0.48,1,0.5,1,0.52,1,0.54,1,0.56,1,0.58,1,0.6,1,0.62,1,0.64,1,0.66,1,0.68,1,0.7,1,0.72,0.999939,0.74,0.999878,0.76,0.999023,0.78,0.998169,0.8,0.992615,0.82,0.987061,0.84,0.964844,0.86,0.942627,0.88,0.881531,0.9,0.820435,0.92,0.698242,0.94,0.57605,0.96,0.392761,0.98,0.209473,1,0
0.15,0,0,0.02,0.196381,0.04,0.392761,0.06,0.545502,0.08,0.698242,0.1,0.789886,0.12,0.881531,0.14,0.923187,0.16,0.964844,0.18,0.978729,0.2,0.992615,0.22,0.995819,0.24,0.999023,0.26,0.999481,0.28,0.999939,0.3,0.999969,0.32,1,0.34,1,0.36,1,0.38,1,0.4,1,0.42,1,0.44,1,0.46,1,0.48,1,0.5,1,0.52,1,0.54,1,0.56,1,0.58,1,0.6,1,0.62,1,0.64,1,0.66,1,0.68,1,0.7,0.999969,0.72,0.999939,0.74,0.999481,0.76,0.999023,0.78,0.995819,0.8,0.992615,0.82,0.978729,0.84,0.964844,0.86,0.923187,0.88,0.881531,0.9,0.789886,0.92,0.698242,0.94,0.545502,0.96,0.392761,0.98,0.196381,1,0
0.16,0,0,0.02,0.196381,0.04,0.370941,0.06,0.545502,0.08,0.667694,0.1,0.789886,0.12,0.856537,0.14,0.923187,0.16,0.950958,0.18,0.978729,0.2,0.987274,0.22,0.995819,0.24,0.99765,0.26,0.999481,0.28,0.999725,0.3,0.999969,0.32,0.999985,0.34,1,0.36,1,0.38,1,0.4,1,0.42,1,0.44,1,0.46,1,0.48,1,0.5,1,0.52,1,0.54,1,0.56,1,0.58,1,0.6,1,0.62,1,0.64,1,0.66,1,0.68,0.999985,0.7,0.999969,0.72,0.999725,0.74,0.999481,0.76,0.99765,0.78,0.995819,0.8,0.987274,0.82,0.978729,0.84,0.950958,0.86,0.923187,0.88,0.856537,0.9,0.789886,0.92,0.667694,0.94,0.545502,0.96,0.370941,0.98,0.196381,1,0
0.17,0,0,0.02,0.185471,0.04,0.370941,0.06,0.519318,0.08,0.667694,0.1,0.762115,0.12,0.856537,0.14,0.903748,0.16,0.950958,0.18,0.969116,0.2,0.987274,0.22,0.992462,0.24,0.99765,0.26,0.998688,0.28,0.999725,0.3,0.999855,0.32,0.999985,0.34,0.999992,0.36,1,0.38,1,0.4,1,0.42,1,0.44,1,0.46,1,0.48,1,0.5,1,0.52,1,0.54,1,0.56,1,0.58,1,0.6,1,0.62,1,0.64,1,0.66,0.999992,0.68,0.999985,0.7,0.999855,0.72,0.999725,0.74,0.998688,0.76,0.99765,0.78,0.992462,0.8,0.987274,0.82,0.969116,0.84,0.950958,0.86,0.903748,0.88,0.856537,0.9,0.762115,0.92,0.667694,0.94,0.519318,0.96,0.370941,0.98,0.185471,1,0
0.18,0,0,0.02,0.185471,0.04,0.352394,0.06,0.519318,0.08,0.640717,0.1,0.762115,0.12,0.832932,0.14,0.903748,0.16,0.936432,0.18,0.969116,0.2,0.980789,0.22,0.992462,0.24,0.995575,0.26,0.998688,0.28,0.999271,0.3,0.999855,0.32,0.999924,0.34,0.999992,0.36,0.999996,0.38,1,0.4,1,0.42,1,0.44,1,0.46,1,0.48,1,0.5,1,0.52,1,0.54,1,0.56,1,0.58,1,0.6,1,0.62,1,0.64,0.999996,0.66,0.999992,0.68,0.999924,0.7,0.999855,0.72,0.999271,0.74,0.998688,0.76,0.995575,0.78,0.992462,0.8,0.980789,0.82,0.969116,0.84,0.936432,0.86,0.903748,0.88,0.832932,0.9,0.762115,0.92,0.640717,0.94,0.519318,0.96,0.352394,0.98,0.185471,1,0
0.19,0,0,0.02,0.176197,0.04,0.352394,0.06,0.496555,0.08,0.640717,0.1,0.736824,0.12,0.832932,0.14,0.884682,0.16,0.936432,0.18,0.958611,0.2,0.980789,0.22,0.988182,0.24,0.995575,0.26,0.997423,0.28,0.999271,0.3,0.999598,0.32,0.999924,0.34,0.99996,0.36,0.999996,0.38,0.999998,0.4,1,0.42,1,0.44,1,0.46,1,0.48,1,0.5,1,0.52,1,0.54,1,0.56,1,0.58,1,0.6,1,0.62,0.999998,0.64,0.999996,0.66,0.99996,0.68,0.999924,0.7,0.999598,0.72,0.999271,0.74,0.997423,0.76,0.995575,0.78,0.988182,0.8,0.980789,0.82,0.958611,0.84,0.936432,0.86,0.884682,0.88,0.832932,0.9,0.736824,0.92,0.640717,0.94,0.496555,0.96,0.352394,0.98,0.176197,1,0
0.2,0,0,0.02,0.176197,0.04,0.336376,0.06,0.496555,0.08,0.61669,0.1,0.736824,0.12,0.810753,0.14,0.884682,0.16,0.921646,0.18,0.958611,0.2,0.973396,0.22,0.988182,0.24,0.992803,0.26,0.997423,0.28,0.99851,0.3,0.999598,0.32,0.999779,0.34,0.99996,0.36,0.999979,0.38,0.999998,0.4,0.999999,0.42,1,0.44,1,0.46,1,0.48,1,0.5,1,0.52,1,0.54,1,0.56,1,0.58,1,0.6,0.999999,0.62,0.999998,0.64,0.999979,0.66,0.99996,0.68,0.999779,0.7,0.999598,0.72,0.99851,0.74,0.997423,0.76,0.992803,0.78,0.988182,0.8,0.973396,0.82,0.958611,0.84,0.921646,0.86,0.884682,0.88,0.810753,0.9,0.736824,0.92,0.61669,0.94,0.496555,0.96,0.336376,0.98,0.176197,1,0
0.21,0,0,0.02,0.168188,0.04,0.336376,0.06,0.476533,0.08,0.61669,0.1,0.713721,0.12,0.810753,0.14,0.866199,0.16,0.921646,0.18,0.947521,0.2,0.973396,0.22,0.983099,0.24,0.992803,0.26,0.995656,0.28,0.99851,0.3,0.999145,0.32,0.999779,0.34,0.999879,0.36,0.999979,0.38,0.999989,0.4,0.999999,0.42,1,0.44,1,0.46,1,0.48,1,0.5,1,0.52,1,0.54,1,0.56,1,0.58,1,0.6,0.999999,0.62,0.999989,0.64,0.999979,0.66,0.999879,0.68,0.999779,0.7,0.999145,0.72,0.99851,0.74,0.995656,0.76,0.992803,0.78,0.983099,0.8,0.973396,0.82,0.947521,0.84,0.921646,0.86,0.866199,0.88,0.810753,0.9,0.713721,0.92,0.61669,0.94,0.476533,0.96,0.336376,0.98,0.168188,1,0
0.22,0,0,0.02,0.168188,0.04,0.322361,0.06,0.476533,0.08,0.595127,0.1,0.713721,0.12,0.78996,0.14,0.866199,0.16,0.90686,0.18,0.947521,0.2,0.96531,0.22,0.983099,0.24,0.989378,0.26,0.995656,0.28,0.997401,0.3,0.999145,0.32,0.999512,0.34,0.999879,0.36,0.999934,0.38,0.999989,0.4,0.999994,0.42,1,0.44,1,0.46,1,0.48,1,0.5,1,0.52,1,0.54,1,0.56,1,0.58,1,0.6,0.999994,0.62,0.999989,0.64,0.999934,0.66,0.999879,0.68,0.999512,0.7,0.999145,0.72,0.997401,0.74,0.995656,0.76,0.989378,0.78,0.983099,0.8,0.96531,0.82,0.947521,0.84,0.90686,0.86,0.866199,0.88,0.78996,0.9,0.713721,0.92,0.595127,0.94,0.476533,0.96,0.322361,0.98,0.168188,1,0
0.23,0,0,0.02,0.16118,0.04,0.322361,0.06,0.458744,0.08,0.595127,0.1,0.692544,0.12,0.78996,0.14,0.84841,0.16,0.90686,0.18,0.936085,0.2,0.96531,0.22,0.977344,0.24,0.989378,0.26,0.993389,0.28,0.997401,0.3,0.998456,0.32,0.999512,0.34,0.999723,0.36,0.999934,0.38,0.999964,0.4,0.999994,0.42,0.999997,0.44,1,0.46,1,0.48,1,0.5,1,0.52,1,0.54,1,0.56,1,0.58,0.999997,0.6,0.999994,0.62,0.999964,0.64,0.999934,0.66,0.999723,0.68,0.999512,0.7,0.998456,0.72,0.997401,0.74,0.993389,0.76,0.989378,0.78,0.977344,0.8,0.96531,0.82,0.936085,0.84,0.90686,0.86,0.84841,0.88,0.78996,0.9,0.692544,0.92,0.595127,0.94,0.458744,0.96,0.322361,0.98,0.16118,1,0
